Dummy_application_id,ever60_24m_StrictFlag,NATURE_OF_ORGANISATION,OCCUPATION_TYPE,Max_dependent,LTV,Doc_form_16,income_max,income_sum,income_min,edu_max,edu_min,age_max,age_min,cnt_coapplicant,REQUESTED_TENURE,PROPERTY_INSURANCE_AMT,Organization_type,SALARIED_SELF,CHANNEL_CODE,City_tier,FOIR2,Loan_sub_type_1,SAL_FLAG,emi_income_max,emi_income_sum
5470847,1,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,4,0.624478402,0,39375,69448.0833,30073.0833,3,3,39,35,1,264.0000,14428.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,2,62.57192126,Others+P_Cons,NONSAL,1.087161905,0.616388502
5473027,0,Private Ltd. Co.,SALARIED,0,0.8,1,32687,32687,0,3,3,31,26,1,348.0000,7040.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,63.00975923,Resale Ready,SAL,0.630097592,0.630097592
5475461,1,Private Ltd. Co.,SALARIED,0,,1,33167,33167,33167,0,0,35,32,1,300.0000,0.0000,3.Private Ltd Co,SALARIED,UBL Sales,2,,Builder Ready,SAL,,
5475807,0,Government,SALARIED,3,0.541639167,0,28379,28379,0,3,3,44,43,1,180.0000,0.0000,2.Govt,SALARIED,UBL Sales,1,49.08206773,Builder UNC,SAL,0.490820677,0.490820677
5475857,0,,,3,0.525,0,27977,27978,1,4,1,63,33,1,120.0000,0.0000,1.Others,OTHERS,CROSS SALES,1,,Builder UNC,NONSAL,0.499088537,0.499070698
5478305,0,Public Ltd. Co.,SERV-PRIVATE SECTOR,0,,0,21965,21965,0,2,2,44,38,1,180.0000,0.0000,4.Public Ltd. Co.,SALARIED,UBL Sales,1,,Builder Ready,SAL,0.51031186,0.51031186
5478733,0,Public Ltd. Co.,SERV-PRIVATE SECTOR,0,0.658668824,0,18384,18384,0,2,2,69,38,1,240.0000,0.0000,4.Public Ltd. Co.,SALARIED,UBL Sales,1,,Builder Ready,SAL,0.618363795,0.618363795
5478849,0,Private Ltd. Co.,SALARIED,2,0.58027625,1,25880,25880,0,3,3,34,26,1,300.0000,0.0000,3.Private Ltd Co,SALARIED,UBL Sales,1,48.70942813,Builder UNC,SAL,0.487094281,0.487094281
5483419,0,Government,SALARIED,0,0.285263865,0,12217,23478,11261,3,3,58,53,1,108.0000,2196.0000,2.Govt,SALARIED,UBL Sales,2,33.36740779,Self Construction,SAL,0.64123762,0.333674078
5485659,0,MNC,SALARIED,0,0.550747568,1,34200,34200,0,3,3,40,27,1,240.0000,12249.0000,5.MNC,SALARIED,UBL Sales,1,60.49122807,Resale Ready,SAL,0.604912281,0.604912281
5486113,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,0,,0,30234.1667,30234.1667,0,2,1,47,38,1,180.0000,0.0000,3.Private Ltd Co,OTHERS,UBL Sales,2,,Self Construction,NONSAL,0.607954576,0.607954576
5492011,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,2,0.372435897,0,17460.75,17460.75,0,3,3,35,30,1,240.0000,6150.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,3,56.5840528,Self Construction,NONSAL,0.345746889,0.345746889
5502175,0,Proprietor-Proprietorship Firm (Staff More than 25),TRADING,2,0.606060606,0,20336.5833,20336.5833,0,2,2,44,40,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,ALTERNATE CHANNELS,2,27.30547171,Builder Ready,NONSAL,0.273054717,0.273054717
5502343,0,Proprietor-Proprietorship Firm (Staff Less than 25),TRADING,2,,1,20225.6667,20225.6667,0,2,1,52,39,1,120.0000,0.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,3,,Resale Ready,NONSAL,0.625047381,0.625047381
5502469,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,3,0.710499333,0,19681.6667,19681.6667,0,3,3,45,40,1,240.0000,9482.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,2,,Builder UNC,NONSAL,0.558946565,0.558946565
5503971,0,Private Ltd. Co.,SERVICES,0,0.580058077,1,131404,131404,0,4,3,38,29,1,60.0000,0.0000,3.Private Ltd Co,SALARIED,CROSS SALES,1,24.35770601,Resale Ready,SAL,0.24357706,0.24357706
5504185,0,Proprietor-Proprietorship Firm (Staff Less than 25),TRADING,2,0.473684211,0,31049.3333,49814.1666,18764.8333,2,2,58,33,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,2,,Resale Ready,NONSAL,0.873030018,0.544162471
5504281,0,Proprietor-Proprietorship Firm (Staff More than 25),SALARIED,0,0.444178559,1,18000,18000,0,3,2,38,35,1,240.0000,3584.0000,3.Private Ltd Co,SALARIED,DSA,2,59.32222222,Builder UNC,SAL,0.317222222,0.317222222
5507095,0,Private Ltd. Co.,SALARIED,2,0.430485,0,30000,30000,0,4,3,49,46,1,120.0000,0.0000,3.Private Ltd Co,SALARIED,DSA,1,45.41666667,Builder UNC,SAL,0.454166667,0.454166667
5510167,0,Private Ltd. Co.,SERV-PRIVATE SECTOR,1,0.899696049,0,71178,71178,0,3,2,32,31,1,240.0000,0.0000,3.Private Ltd Co,SALARIED,UBL Sales,1,18.43266178,Resale Ready,SAL,0.184326618,0.184326618
5510275,0,Director-Pvt. Ltd. Co. (Staff Less than 50),SALARIED,0,0.393763558,1,15975,15975,0,3,3,27,22,1,300.0000,19216.0000,3.Private Ltd Co,SALARIED,DSA,1,59.87480438,Builder Ready,SAL,0.598748044,0.598748044
5510733,0,Government,SALARIED,2,0.55505,0,22673,22673,0,3,3,39,32,1,245.0000,0.0000,2.Govt,SALARIED,CROSS SALES,1,56.1416663,Builder UNC,SAL,0.561416663,0.561416663
5512981,0,Partner-Partnership Firm (Staff More than 10 & Less than 25),SALARIED,0,0.899716993,0,24700,32068,7368,3,3,27,25,1,360.0000,0.0000,3.Private Ltd Co,SALARIED,CROSS SALES,1,60.73344144,Builder UNC,SAL,0.690850202,0.532119247
5513007,0,Private Ltd. Co.,SALARIED,3,0.378678,1,47000,47000,0,2,2,49,38,1,120.0000,6182.0000,3.Private Ltd Co,SALARIED,CROSS SALES,1,,Resale Ready,SAL,0.346787234,0.346787234
5513011,0,Government,SALARIED,2,0.646816667,0,57322,57322,0,4,4,58,20,1,60.0000,0.0000,2.Govt,SALARIED,UBL Sales,1,57.47357036,Builder UNC,SAL,0.574735704,0.574735704
5513159,0,Proprietor-Proprietorship Firm (Staff Less than 25),TRADING,0,,0,31102.0833,31102.0833,0,3,3,31,29,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,DSA,1,,Builder UNC,NONSAL,0.344832206,0.344832206
5513175,0,Government,SALARIED,2,0.46875,0,40514,40514,0,3,3,57,29,1,60.0000,0.0000,2.Govt,SALARIED,CROSS SALES,1,58.93024633,Builder UNC,SAL,0.589302463,0.589302463
5513311,0,Others,SAL(RETIRAL AGE 58),3,0.483227885,0,38980,61680,22700,3,3,47,42,1,120.0000,0.0000,1.Others,SALARIED,UBL Sales,2,44.56225681,Builder UNC,SAL,0.34545921,0.218320363
5513345,0,MNC,SALARIED,1,0.6520745,0,28929,28929,0,3,3,26,25,1,240.0000,0.0000,5.MNC,SALARIED,CROSS SALES,1,43.35441944,Builder UNC,SAL,0.433544194,0.433544194
5513711,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,0,0.56633392,0,33579.1667,33579.1667,0,3,1,47,42,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,2,66.29408109,Resale Ready,NONSAL,0.662940811,0.662940811
5513727,0,MNC,SAL(RETIRAL AGE 58),3,0.586125243,0,15758,15758,0,3,2,34,32,1,180.0000,0.0000,5.MNC,SALARIED,CROSS SALES,2,58.14189618,Self Construction,SAL,0.349790583,0.349790583
5515777,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,0,0.645114735,0,19836.5,19836.5,0,1,1,45,21,1,216.0000,7662.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,2,58.5536763,Builder Ready,NONSAL,0.585536763,0.585536763
5517901,0,Proprietor-Proprietorship Firm (Staff Less than 25),OTHERS,1,0.574324724,0,19716.6667,19716.6667,0,3,3,38,27,1,240.0000,8143.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,2,58.13355865,Resale Ready,NONSAL,0.581335587,0.581335587
5519991,0,Proprietor-Proprietorship Firm (Staff More than 25),SERVICES,0,0.807910833,0,21950.25,21950.25,0,3,2,32,27,1,240.0000,4266.0000,3.Private Ltd Co,SELF_EMP,DSA,2,,Builder UNC,NONSAL,0.448423139,0.448423139
5521441,0,Others,SALARIED,0,0.448452619,0,23772,23772,0,3,3,40,37,1,180.0000,0.0000,1.Others,SALARIED,CROSS SALES,2,61.3368669,Builder UNC,SAL,0.613368669,0.613368669
5521537,0,Proprietor-Proprietorship Firm (Staff More than 25),MANUFACTURING,2,0.566695728,1,22983.4167,22983.4167,0,3,2,28,25,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,DSA,2,57.61545454,Builder Ready,NONSAL,0.576154545,0.576154545
5521761,0,Private Ltd. Co.,SALARIED,0,0.752581898,0,30654,46314,0,4,2,54,26,2,240.0000,17252.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,,Self Construction,SAL,0.680204867,0.45020944
5522339,0,Public Ltd. Co.,SALARIED,1,,0,19995,19995,0,1,1,42,25,1,360.0000,0.0000,4.Public Ltd. Co.,SALARIED,DSA,2,,Builder UNC,SAL,0.666666667,0.666666667
5522391,0,Private Ltd. Co.,SALARIED,0,0.285427583,1,29705,29705,0,3,3,33,31,1,240.0000,4275.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,20.72715031,Others+P_Cons,SAL,0.207271503,0.207271503
5522645,0,Others,SALARIED,2,0.827666286,0,22186,22186,0,3,2,34,26,1,312.0000,0.0000,1.Others,SALARIED,CROSS SALES,1,62.34111602,Resale Ready,SAL,0.62341116,0.62341116
5523417,0,Public Ltd. Co.,SALARIED,1,0.355334568,0,12000,22924,10924,3,2,37,36,1,276.0000,10619.0000,4.Public Ltd. Co.,SALARIED,CROSS SALES,1,60.16402024,Builder UNC,SAL,1.149333333,0.601640202
5523551,0,Proprietor-Proprietorship Firm (Staff More than 25),SALARIED,0,0.324584879,0,13000,20620,7620,3,3,37,31,1,240.0000,4426.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,23.93307468,Builder UNC,SAL,0.379615385,0.239330747
5523571,0,Government,SALARIED,2,0.849626957,1,29411,29411,0,3,2,57,29,1,180.0000,3036.0000,2.Govt,SALARIED,DSA,2,84.35619326,Builder UNC,SAL,0.573424909,0.573424909
5523593,0,Private Ltd. Co.,SERV-PRIVATE SECTOR,0,,0,11730,21779,10049,3,3,54,25,1,240.0000,0.0000,3.Private Ltd Co,SALARIED,CROSS SALES,1,,Builder UNC,SAL,1.004262575,0.540888011
5523623,0,Public Ltd. Co.,SAL(RETIRAL AGE 58),3,0.563215555,0,19378,19378,0,4,3,50,33,1,300.0000,6354.0000,4.Public Ltd. Co.,SALARIED,CROSS SALES,3,61.83816699,Builder UNC,SAL,0.61838167,0.61838167
5524197,0,Private Ltd. Co.,SALARIED,0,0.722222222,0,51305,51305,0,3,3,58,28,1,120.0000,0.0000,3.Private Ltd Co,SALARIED,DSA,2,,Builder UNC,SAL,0.336965208,0.336965208
5524217,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,0,,0,16000,16000,0,3,3,52,25,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,DSA,2,,Builder UNC,NONSAL,0.8589375,0.8589375
5525003,1,Proprietor-Proprietorship Firm (Staff More than 25),SERVICES,1,0.500356124,0,24428.75,24428.75,0,3,3,46,40,1,228.0000,0.0000,3.Private Ltd Co,SELF_EMP,DSA,2,,Builder Ready,NONSAL,0.357243003,0.357243003
5525047,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERV-PRIVATE SECTOR,3,0.297208617,1,25000,25000,0,4,2,34,28,1,240.0000,0.0000,3.Private Ltd Co,SALARIED,DSA,2,50.088,Builder Ready,SAL,0.50088,0.50088
5525125,0,Partner-Partnership Firm (Staff More than 10 & Less than 25),DOCTOR-SELF EMPLOYED,0,0.690909091,1,20515.5,20515.5,0,3,2,42,39,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,1,,Builder Ready,NONSAL,0.36119032,0.36119032
5525275,0,,,0,,1,,,,0,0,35,32,1,240.0000,0.0000,1.Others,OTHERS,CROSS SALES,2,,Others+P_Cons,NONSAL,,
5525581,0,Proprietor-Proprietorship Firm (Staff Less than 25),SAL(RETIRAL AGE 58),1,0.385825985,0,33000,33000,0,3,2,36,35,1,180.0000,0.0000,3.Private Ltd Co,SALARIED,DSA,2,76.16666667,Builder UNC,SAL,0.384393939,0.384393939
5525653,0,Others,SALARIED,2,0.848938826,0,16672,16672,0,4,2,45,35,1,180.0000,0.0000,1.Others,SALARIED,DSA,2,45.21353167,Resale Ready,SAL,0.452135317,0.452135317
5525955,0,Proprietor-Proprietorship Firm (Staff More than 25),MANUFACTURING,2,0.438596491,0,27070,27070,0,2,2,46,46,1,216.0000,0.0000,3.Private Ltd Co,SELF_EMP,DSA,2,,Builder Ready,NONSAL,0.49179904,0.49179904
5526071,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,2,0.554933333,0,448026.2167,448026.2167,0,3,2,41,32,1,180.0000,0.0000,3.Private Ltd Co,SELF_EMP,DSA,2,,Resale Ready,NONSAL,0.065112261,0.065112261
5526255,0,Private Ltd. Co.,SAL(RETIRAL AGE 60),0,0.793495305,0,34700,49740.8333,15040.8333,3,2,53,27,1,144.0000,4452.0000,3.Private Ltd Co,SALARIED,DSA,2,58.78872158,Builder Ready,SAL,0.842708934,0.587887216
5526359,1,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,1,0.411894094,0,29488.5,29488.5,0,3,3,40,39,1,240.0000,7300.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,43.12528613,Builder UNC,NONSAL,0.431252861,0.431252861
5527273,0,Government,SALARIED,0,0.645033779,0,23415,23415,0,2,1,32,30,1,180.0000,3491.0000,2.Govt,SALARIED,DSA,2,,Builder UNC,SAL,0.598804185,0.598804185
5527321,0,Private Ltd. Co.,SERV-PRIVATE SECTOR,1,0.669222222,0,8465,19769,4618,3,2,43,24,2,240.0000,0.0000,3.Private Ltd Co,SALARIED,DSA,2,,Builder Ready,SAL,1.468871825,0.62896454
5528733,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,0,0.557207461,0,29066.3333,29066.3333,0,4,1,27,25,1,240.0000,10924.0000,3.Private Ltd Co,SELF_EMP,DSA,3,58.20479599,Resale Ready,NONSAL,0.58204796,0.58204796
5529773,0,Others,SALARIED,1,0.44343519,0,19800,39600,19800,4,4,31,26,1,240.0000,9870.0000,1.Others,SALARIED,DSA,3,50.84343434,Builder Ready,SAL,1.016868687,0.508434343
5529793,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,0,0.177462289,0,26650,26650,0,1,1,44,42,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,58.9793621,Self Construction,NONSAL,0.227804878,0.227804878
5529799,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,1,0.230852797,0,78333.3333,78333.3333,0,3,3,60,58,1,48.0000,0.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,2,58.8970213,Builder UNC,NONSAL,0.285485107,0.285485107
5529897,1,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,3,0.270442368,1,25000,25000,0,2,2,74,39,3,120.0000,6744.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,3,60.388,Self Construction,NONSAL,0.60388,0.60388
5532923,0,Proprietor-Proprietorship Firm (Staff Less than 25),SELF-EMPLOYED,2,0.5,1,88275.25,88275.25,0,2,2,43,37,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,1,,Builder Ready,NONSAL,0.233859434,0.233859434
5534467,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,1,0.628525668,0,19795.4166,19795.4166,0,2,2,33,27,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,60.47864635,Builder UNC,NONSAL,0.604786464,0.604786464
5534537,0,Private Ltd. Co.,SALARIED,0,0.896820876,0,22565,22565,0,4,4,26,24,1,360.0000,6270.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,67.33436738,Builder Ready,SAL,0.404298693,0.404298693
5536619,0,Others,SALARIED,0,0.584623223,1,17291,17291,0,1,1,38,34,1,228.0000,8448.0000,1.Others,SALARIED,DSA,2,58.82829218,Builder Ready,SAL,0.588282922,0.588282922
5536669,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,0,0.739055245,0,23117.75,23117.75,0,1,1,39,35,1,300.0000,6849.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,,Builder UNC,NONSAL,0.439835192,0.439835192
5536989,0,Government,SALARIED,2,0.595631154,0,23463,23463,0,3,3,37,30,1,320.0000,0.0000,2.Govt,SALARIED,UBL Sales,1,58.92255892,Builder UNC,SAL,0.589225589,0.589225589
5537917,0,MNC,SERV-PRIVATE SECTOR,2,0.9,0,50754,50754,0,3,2,53,26,1,300.0000,0.0000,5.MNC,SALARIED,DSA,1,46.30570989,Builder Ready,SAL,0.323521299,0.323521299
5539897,0,Private Ltd. Co.,SALARIED,0,0.75554,0,12468,12468,0,3,3,29,29,1,240.0000,4216.0000,3.Private Ltd Co,SALARIED,CROSS SALES,3,24.19794674,Resale Ready,SAL,0.241979467,0.241979467
5540021,0,Partner-Partnership Firm (Staff More than 25),SELF-EMPLOYED,1,0.18683701,1,50000,50000,0,2,2,31,18,1,240.0000,18542.0000,3.Private Ltd Co,SELF_EMP,ALTERNATE CHANNELS,2,27.702,Resale Ready,NONSAL,0.21702,0.21702
5540067,0,Private Ltd. Co.,SALARIED,0,0.592592593,0,12782,18782,6000,3,3,54,29,1,240.0000,0.0000,3.Private Ltd Co,SALARIED,DIRECT,3,,Builder UNC,SAL,0.624863089,0.425247577
5540163,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,3,0.564148333,0,22954.25,22954.25,0,2,2,39,30,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,DSA,2,56.72587865,Builder UNC,NONSAL,0.567258786,0.567258786
5540171,0,Government,SALARIED,0,0.332096886,0,24973,24973,0,1,1,48,21,1,156.0000,6575.0000,2.Govt,SALARIED,CROSS SALES,2,54.44279822,Resale Ready,SAL,0.544427982,0.544427982
5541601,0,Private Ltd. Co.,SALARIED,2,0.790335833,1,18002,18002,0,3,2,31,26,1,300.0000,24261.0000,3.Private Ltd Co,SALARIED,UBL Sales,3,,Others+P_Cons,SAL,0.506888124,0.506888124
5542013,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,0,0.628571429,0,27121,27121,0,2,2,33,28,1,300.0000,0.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,1,,Builder UNC,NONSAL,0.795029682,0.795029682
5542065,0,Government,SALARIED,2,0.835322196,1,14888,14888,0,2,2,47,44,1,156.0000,0.0000,2.Govt,SALARIED,DSA,2,55.50107469,Resale Ready,SAL,0.555010747,0.555010747
5543127,0,Proprietor-Proprietorship Firm (Staff More than 25),SELF-EMPLOYED,1,0.570504111,1,50557.8333,50557.8333,0,3,3,44,38,1,240.0000,8991.0000,3.Private Ltd Co,SELF_EMP,DSA,1,50.48871428,Resale Ready,NONSAL,0.504887143,0.504887143
5543193,0,Proprietor-Proprietorship Firm (Staff More than 25),SALARIED,2,0.412435026,0,21800,21800,0,3,3,47,43,1,120.0000,3499.0000,3.Private Ltd Co,SALARIED,DSA,2,59.08256881,Builder UNC,SAL,0.590825688,0.590825688
5543221,1,Public Ltd. Co.,SALARIED,2,0.705782759,0,22500,34803,12303,3,3,30,26,1,240.0000,7890.0000,4.Public Ltd. Co.,SALARIED,DSA,1,,Builder Ready,SAL,0.452577778,0.292589719
5543385,0,Government,GOVERNMENT SERVICE,0,0.536384767,0,18975,30686,11711,2,2,43,42,1,192.0000,0.0000,2.Govt,SALARIED,DSA,1,52.81235743,Builder Ready,SAL,0.854071146,0.528123574
5543531,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,3,0.833333333,0,26528.25,26528.25,0,3,3,45,43,1,230.0000,0.0000,3.Private Ltd Co,SELF_EMP,DSA,2,,Builder UNC,NONSAL,0.590766447,0.590766447
5543847,0,Private Ltd. Co.,SALARIED,0,0.6,0,24882,24882,0,4,3,27,25,1,360.0000,0.0000,3.Private Ltd Co,SALARIED,DIRECT,1,52.68065268,Builder UNC,SAL,0.526806527,0.526806527
5544117,1,Private Ltd. Co.,SALARIED,0,0.685714286,0,47180,47180,0,4,2,71,28,1,156.0000,0.0000,3.Private Ltd Co,SALARIED,DSA,2,,Builder UNC,SAL,0.606591776,0.606591776
5544191,0,Private Ltd. Co.,SALARIED,2,0.794685693,0,35000,35000,0,3,3,37,26,1,360.0000,0.0000,3.Private Ltd Co,SALARIED,DSA,1,39.98285714,Builder UNC,SAL,0.399828571,0.399828571
5544889,0,Public Ltd. Co.,SERV-PUBLIC SECTOR,3,,0,26413,26413,0,2,2,42,33,1,240.0000,0.0000,4.Public Ltd. Co.,SALARIED,CROSS SALES,1,,Builder Ready,SAL,0.625828191,0.625828191
5544933,0,Others,SALARIED,2,0.796812749,0,25000,42500,17500,2,2,46,24,1,240.0000,8463.0000,1.Others,SALARIED,DSA,1,49.16470588,Builder UNC,SAL,0.8358,0.491647059
5547351,0,Private Ltd. Co.,SALARIED,1,0.406208693,0,17204,17204,0,3,3,33,26,1,300.0000,7902.0000,3.Private Ltd Co,SALARIED,UBL Sales,2,77.04603581,Builder Ready,SAL,0.613520112,0.613520112
5547395,0,Proprietor-Proprietorship Firm (Staff Less than 25),JEWELLER,3,0.591552813,0,38069.75,38069.75,0,2,2,44,43,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,2,,Builder Ready,NONSAL,0.513242141,0.513242141
5547655,0,Others,SALARIED,0,0.815711111,1,13575,13575,0,1,1,36,31,1,204.0000,4251.0000,1.Others,SALARIED,DSA,3,59.61694291,Resale Ready,SAL,0.596169429,0.596169429
5547939,0,Others,SALARIED,2,0.289898327,1,13350,13350,0,2,2,36,32,1,240.0000,0.0000,1.Others,SALARIED,CROSS SALES,2,55.1835206,Builder Ready,SAL,0.551835206,0.551835206
5548015,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,2,0.514846291,0,19653.4167,19653.4167,0,2,2,30,29,1,240.0000,9272.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,2,,Builder Ready,NONSAL,0.596690142,0.596690142
5548027,0,Government,SALARIED,0,0.5337375,0,40527,40527,40527,3,3,29,29,0,240.0000,0.0000,2.Govt,SALARIED,CROSS SALES,1,,Builder UNC,SAL,0.267401979,0.267401979
5548583,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,1,0.536650327,0,20489.75,20489.75,0,2,2,29,25,1,240.0000,7165.0000,3.Private Ltd Co,SELF_EMP,DSA,2,40.82041021,Builder Ready,NONSAL,0.408204102,0.408204102
5549471,1,Government,SAL(RETIRAL AGE 60),1,0.348148148,0,23847,23847,0,3,2,53,32,1,84.0000,0.0000,2.Govt,SALARIED,CROSS SALES,2,,Resale Ready,SAL,0.334884891,0.334884891
5549707,0,Private Ltd. Co.,SALARIED,2,0.568812749,0,27000,27000,0,3,3,46,41,1,168.0000,9440.0000,3.Private Ltd Co,SALARIED,CROSS SALES,1,,Builder UNC,SAL,0.610074074,0.610074074
5549835,0,Partner-Partnership Firm (Staff Less than 10),SERV-PUBLIC SECTOR,0,0.895916898,0,19000,31535,12535,4,4,27,23,1,300.0000,0.0000,3.Private Ltd Co,SALARIED,DSA,1,57.88171873,Resale Ready,SAL,0.960684211,0.578817187
5550211,0,Private Ltd. Co.,SALARIED,0,0.6110048,0,61916,61916,0,3,1,36,32,1,180.0000,0.0000,3.Private Ltd Co,SALARIED,DSA,3,,Resale Ready,SAL,0.288196912,0.288196912
5550259,0,Private Ltd. Co.,SALARIED,0,0.6092968,0,25128.5,42128.5,17000,3,2,59,26,1,240.0000,0.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,,Builder Ready,SAL,0.61539686,0.367067425
5550525,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,2,0.582865185,1,34308.25,34308.25,0,3,3,70,48,1,192.0000,0.0000,3.Private Ltd Co,SELF_EMP,DSA,1,,Builder UNC,NONSAL,0.488366501,0.488366501
5550591,0,Private Ltd. Co.,SERV-PRIVATE SECTOR,3,0.759665945,1,24239,24239,0,3,2,27,26,1,192.0000,2897.0000,3.Private Ltd Co,SALARIED,UBL Sales,3,59.16085647,Builder Ready,SAL,0.469326292,0.469326292
5551365,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,0,0.623064881,1,18048.8333,18048.8333,0,3,3,41,22,1,240.0000,6373.0000,3.Private Ltd Co,SELF_EMP,DIRECT,3,58.68523369,Builder Ready,NONSAL,0.586852337,0.586852337
5554963,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,0,0.648583224,0,23095.75,23095.75,0,2,2,50,27,1,168.0000,3217.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,2,24.65388654,Builder Ready,NONSAL,0.246538865,0.246538865
5555865,0,Private Ltd. Co.,SALARIED,2,,0,34410,45340,10930,3,2,51,29,1,300.0000,0.0000,3.Private Ltd Co,SALARIED,UBL Sales,2,,Builder UNC,SAL,0.503283929,0.381958536
5555891,0,MNC,SALARIED,0,,0,43055,43055,0,4,2,60,31,1,235.0000,0.0000,5.MNC,SALARIED,DSA,2,,Builder UNC,SAL,0.581442341,0.581442341
5555937,0,Government,SALARIED,1,0.518033315,0,16874,16874,0,3,2,36,30,1,240.0000,0.0000,2.Govt,SALARIED,DSA,2,53.06981154,Builder UNC,SAL,0.530698115,0.530698115
5556025,1,Proprietor-Proprietorship Firm (Staff Less than 25),SELF-EMPLOYED,0,,0,87086.0833,87086.0833,87086.0833,2,2,28,28,0,180.0000,0.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,1,,Builder Ready,NONSAL,0.285740259,0.285740259
5556159,0,Proprietor-Proprietorship Firm (Staff More than 25),SERVICES,3,0.666971947,0,34988,34988,0,4,3,37,30,1,240.0000,7306.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,3,44.88396021,Builder UNC,NONSAL,0.448839602,0.448839602
5556261,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,1,0.5,0,19829.1667,19829.1667,0,3,3,36,30,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,DSA,2,,Builder Ready,NONSAL,0.520546332,0.520546332
5556345,0,Others,SALARIED,0,0.792735988,0,40000,40000,0,3,2,60,26,1,240.0000,0.0000,1.Others,SALARIED,DSA,2,63.1525,Builder UNC,SAL,0.631525,0.631525
5557065,0,Proprietor-Proprietorship Firm (Staff Less than 25),SELF-EMPLOYED,0,0.676300279,0,25670.1667,25670.1667,0,3,2,30,28,1,180.0000,7056.0000,3.Private Ltd Co,SELF_EMP,DSA,1,44.37057279,Builder Ready,NONSAL,0.443705728,0.443705728
5557753,0,Proprietor-Proprietorship Firm (Staff More than 25),SALARIED,0,0.563695856,1,16000,16000,0,1,1,46,38,1,168.0000,3289.0000,3.Private Ltd Co,SALARIED,DSA,2,59.84375,Builder UNC,SAL,0.5984375,0.5984375
